Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.13619934014336998,1.0283474887147093,-0.5285001570305463,0,Swisscoin
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.2877519110183475,0.8327653278392324,-0.2636621807923993,0,Xt3ch
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.14418628029452826,-2.248937614291145,0.4624931909905889,3,MassGrid
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.3490682926239601,1.940014334679814,-0.6039081597924462,0,TheVig
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.31632601212264916,-2.3052805290929794,0.3857014048521209,3,PluraCoin
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.33236918388869213,1.0309844522495044,-0.5276753472649107,0,EmaratCoin
DKD,X15,PoS,30284196.369129,90000000.0,-0.20450182946430578,1.677356534682694,-0.37673454064491746,0,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.2380856790798487,0.26693373513282154,-0.25414486519217844,0,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.3438327791634956,1.434264943695285,-0.19922383677136948,0,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.26681251907040676,0.6114338190249411,-0.09106850341847404,0,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.0148706012394801,1.7904930465301454,-0.17775345100941278,0,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.20115103630648157,-1.2573281020907099,0.2609277152916835,3,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.15997138918445117,-2.049012971488181,0.2690429865311687,3,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.22985259508069047,-0.9140561136377406,0.10423135862811109,3,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.36721725249526593,0.8773035313411768,-0.24360065178380622,0,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.34824158676557015,1.4346213760508542,-0.19924915809925856,0,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.3934400114507989,1.632867460616541,-0.4632627071200702,0,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.16839659416955854,0.823258261317223,-0.26299767967034,0,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.36630538357036657,0.9417329860177607,-0.38886911599421187,0,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.3469603719360648,1.4345945864636722,-0.19925313305434628,0,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.16620777649077945,-1.103643775421781,-0.023148071928481284,3,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.32606896265019797,1.0304624158379676,-0.5276372897369844,0,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.14092145370140757,-2.253425707240704,0.486230360119056,3,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.15328597935525637,-2.2530892430146556,0.3862309422533231,3,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.12375976474740305,-1.0061765519748211,0.4482293390891457,3,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.1082665303450705,-2.3667916968079106,0.49163095283769975,3,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.3512123016719702,1.0223485907066294,-0.1362832423376711,0,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.39617896981435496,1.220592375369497,-0.40029788614215134,0,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.28499569799172897,0.8326736247510934,-0.2636657032927052,0,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.3581100383349972,1.5361157068765032,-0.02362300611185957,0,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.10589003753717476,-1.3254979494751737,0.14927905229170543,3,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.34527270444949065,0.9057626171614531,-0.32280772413603814,0,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.3510735329443616,1.0223187256428061,-0.13627969337835436,0,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.22982393948860746,-0.9140583650104325,0.10423151356918586,3,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.19258038385659854,1.021183258779474,-0.5270938888170268,0,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.27386911375759637,1.569559617561671,0.20600466123949696,0,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.2005783385360631,-1.2573716040266827,0.26093059152739645,3,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.3505572631805066,3.6567477361141663,10.608546608387178,1,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.03898848618612359,-1.983587544507637,0.3106190061990017,3,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.2467674933569516,0.9303309629043834,0.2077097632733371,0,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.1470892591619369,-2.252812203873432,0.5120133369594799,3,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.1460860948326939,-1.3249530462278452,0.14944738376839853,3,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.5878868951341704,0.24715613300747677,0.7989329172527757,0,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.14148854999872368,1.027571785841011,-0.1383519960121252,0,Junson Ming Chan Coin
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.3825265752880363,-2.3088829270219975,0.38582339465711835,3,FREDEnergy
HERB,Quark,PoW/PoS,35312185.7437239,54000000.0,-0.3927342188028692,1.632848759568057,-0.4632643148554713,0,HerbCoin
UMO,Blake,PoW,1578281.31341127,105120001.44,-0.15400010037876274,-2.215508596968114,0.3887539796207498,3,Universal Molecule
LIT,Blake,PoW,15846721.2482747,25228800.0,-0.15439245755150788,-2.215459183366507,0.38874911485853275,3,Lithium
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.26553319968795275,-0.04421158825178274,0.07031681970918495,0,PirateCash
EXO,Exosis,PoW,406091.925,21000000.0,-0.16597344370369602,-2.2424979708257684,0.4809416006258622,3,Exosis
BLTG,Scrypt,PoW,35284717.173946,120000000.0,-0.16509934936330764,-1.1036888144471257,-0.023148284189848743,3,Block-Logic
OWC,Scrypt,PoW/PoS,14777549.3940764,21000000.0,-0.33289949037462235,1.031017959665107,-0.5276770107663538,0,Oduwa
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.14236687160052433,-1.9807135562492535,0.31083459538084185,3,Beam
GALI,Quark,PoW/PoS,18265011.2486006,19035999.0,-0.39319061626742713,1.6328633503364425,-0.46326364387009045,0,Galilel
BTH,Equihash,PoW,25150787.5,30886000.0,-0.1441408727242517,-1.9805858073302527,0.31082671954231933,3,Bithereum
CSPN,Quark,PoS,1934701.67524713,13370000.0,-0.34835863254807353,1.4346241289370476,-0.19924884005637195,0,Crypto Sports
CREDIT,Scrypt,PoW/PoS,30825710000.0296,74800000000.0,0.5741770009689748,0.9981060018512556,-0.5284330273694415,0,Credit
SLC,QuBit,PoW,12925790.4226959,100000000.0,-0.18978614216509992,-1.5183806117716636,0.15542900216961086,3,SLICE
DASHP,X11,PoS,715659.44237941,19700000.0,-0.35168949818711454,1.0223629161037104,-0.13628240347203324,0,Dash Platinum
NSD,Scrypt,PoW/PoS,20546528.2059957,84000000.0,-0.33238205194755593,1.0309841342657602,-0.5276752207005088,0,Nasdacoin
BEET,XEVAN,PoW/PoS,198938144.363399,500000000.0,-0.2862983615425243,1.1283724308461782,-0.05630866036123983,0,Beetle Coin
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.303757748728035,1.937508640176856,-0.6038187527704775,0,Titan Coin
AWR,X11,PoW/PoS,15420234.5389336,420000000.0,-0.3937417895358652,1.2203788485173654,-0.400281454577232,0,Award
BLAST,SHA-256,PoW,52293836.6277958,64000000.0,-0.145361799415722,-1.324966962547912,0.14944495535999103,3,BLAST
XRC,X13,PoW,1170292.5,2100000.0,-0.1110370355375381,-0.3932132394260704,-0.04013587931711385,3,Bitcoin Rhodium
GLT,SHA-256,PoW,84613099.9999955,168000000.0,-0.1442289912962273,-1.3250159161987842,0.14944516996929516,3,GlobalToken
INSN,X11,PoW/PoS,23775960.3207514,30000000.0,-0.39640635018721504,1.2206015539707795,-0.40029783365426647,0,Insane Coin
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.7301873811184914,2.0598011956692015,-0.18758618839507257,0,ALAX
LDOGE,Scrypt,PoW/PoS,15318887081.0146,35000000000.0,0.10229964962031833,1.0158922602770828,-0.528137861189551,0,LiteDoge
SLR,Scrypt,PoW,55565076.3863525,98100000000.0,0.5302259521988592,-1.1589991192765592,-0.019288152603862824,3,SolarCoin
TRK,X11,PoW/PoS,242574105.22384,0.0,-0.39394489740205835,1.2206845752757212,-0.4003253192734595,0,TruckCoin
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.1108153503829539,-1.623521333207693,0.19688779066789,3,UFO Coin
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.331767037568357,1.030913506917119,-0.5276686029528389,0,OrangeCoin
BLC,Blake,PoW,23356790.1494191,7000000000.0,-0.10482111843199167,-2.219394651800171,0.389023171606438,3,BlakeCoin
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.33259269053311574,1.0310009357887655,-0.5276763968713308,0,BitstarCoin
NEOS,SHA-256,PoS,4392258.24647793,21000000.0,-0.26802772523206525,0.6114624337560176,-0.09106520632653382,0,NeosCoin
HYPER,Scrypt,PoW/PoS,9631199.99309942,0.0,-0.33311136754118126,1.0310282612383888,-0.5276772199571153,0,HyperCoin
PINK,X11,PoW/PoS,436353624.490312,500000000.0,-0.38802937694245515,1.2204608187803923,-0.40032890359156365,0,PinkCoin
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.14975165591027345,-1.1039606426179025,-0.023203144563742357,3,Crypto Escudo
ADC,Scrypt,PoW/PoS,980732528.97974,10500000000.0,-0.24675423364622268,1.0253935956646456,-0.5273800303040115,0,AudioCoin
NKA,SHA-256,PoW/PoS,17939725045.334,190000000.0,-0.09268479408449769,0.815021570938564,-0.3572277154977754,0,IncaKoin
PIGGY,X11,PoW/PoS,494240666.028571,1000000000.0,-0.3837748114189327,1.22019601828027,-0.40031615150876826,0,Piggy Coin
CRW,SHA-256,PoW,22986929.0854247,42000000.0,-0.14587607470141856,-1.3249633936904899,0.1494476112241183,3,Crown Coin
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.3323893203820272,1.0310350057464142,-0.5276826837442273,0,Genstake
SMLY,Scrypt,PoW,29583989322.9213,50000000000.0,0.5499141153783024,-1.1229248133992815,-0.02473413016434722,3,SmileyCoin
MI,Scrypt,PoW/PoS,404316475.545465,400000000.0,-0.325449670435872,1.0309216417583333,-0.5277088984909599,0,XiaoMiCoin
GRS,Groestl,PoW,73298203.8873662,105000000.0,-0.19618590524611831,-1.192303107895257,0.09796149611807713,3,Groestlcoin
CPC,X11,PoW/PoS,201364327.427503,208000000.0,-0.3929730191744865,1.2205546982991882,-0.40031216543339704,0,CapriCoin
CLUB,Scrypt,PoW/PoS,103621876.167052,160000000.0,-0.3308275082623478,1.0309663185448603,-0.5276822115828758,0, ClubCoin
RADS,PoS,PoS,3821245.74150193,9000000.0,-0.3596032433773676,1.5362275222036126,-0.023630268044469122,0,Radium
BTA,Scrypt,PoW,5052555.91981545,5000000.0,-0.16628468255693593,-1.1036330201682025,-0.023149183343694535,3,Bata
PAK,Scrypt,PoW,69684455.4387001,182000000.0,-0.1642390636304205,-1.1037134278453877,-0.023149975411036507,3,Pakcoin
CRB,X11,Proof of Trust,16901016.6609755,16504333.0,-0.3914642141039952,0.8319430183610946,-0.08582853249996959,0,Creditbit 
OK,SHA-256,PoW/PoS,74676064.9488608,105000000.0,-0.31164455146686576,0.809673725972594,-0.35508340810970856,0,OKCash
LSK,DPoS,DPoS,120012140.0,159918400.0,3.713472068905586,2.0600096940292274,-0.18751351780745718,0,Lisk
XHI,Scrypt,PoS,10000244677.7002,10008835635.0,-0.09492522019718089,0.8301575934695581,-0.2644706153823608,0,HiCoin
XWC,Scrypt,PoW/PoS,252005564.19257,300000000.0,-0.3280207082337363,1.0309320957044472,-0.5276945305396723,0,WhiteCoin
FSC,NeoScrypt,PoW/PoS,1120385.00502,60168145.0,-0.3523457640952446,0.5122052052866946,-0.30733516228351515,0,FriendshipCoin
J,Multiple,PoW,3332922.5,2800000.0,-0.1242733274489757,-1.8008326566478836,0.35221599703746004,3,JoinCoin
TRI,X13,PoW/PoS,140777.753365,120000.0,-0.27791084251451176,1.7414446431346826,-0.5446631226876416,0,Triangles Coin
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.1295398952722912,-2.2847767175217193,0.5590633960449597,3,Vollar
EOS,DPoS,DPoS,1020544523.0722,0.0,3.7233444133907683,2.0603719693790628,-0.18762808018886343,0,EOS
RCC,Ethash,PoW,24487944.0958204,24487944.0,-0.15963574716199266,-2.006515769913963,0.3182886775980665,3,Reality Clash
OXY,DPoS,DPoS,1122382283.37,0.0,3.7245891322558125,2.0604027277373724,-0.18764032268018316,0,Oxycoin
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.24891374376427244,0.6112104274441771,-0.09114629978793094,0,TigerCash
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.41192300285284017,3.4282857026584215,25.055624221311575,1,Waves
PART,PoS,PoS,9283137.5558676,8634140.0,-0.35953908047593697,1.5362293784279273,-0.023630939072218405,0,Particl
BTT,TRC10,DPoS,989988713439.649,990000000000.0,34.07106813067094,1.5109353272515595,-0.2576377000333471,2,BitTorrent
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.3998013448899916,1.5399576378250928,0.40652642408855955,0,Nxt
ZEPH,SHA-256,DPoS,1999999995.3056,2000000000.0,2.4667536985642564,0.8805138636321863,-0.10098051166753284,0,ZEPHYR
GAP,Scrypt,PoW/PoS,14931046.1546605,250000000.0,-0.33127307118030885,1.0308887198197352,-0.5276680015762916,0,Gapcoin
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.324300369482984,-2.305379587100391,0.38566667544168715,3,Beldex
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.14442922951494555,-1.9805856185768487,0.3108284761762748,3,Horizen
XBC,Scrypt,PoS,128326.99633965,1000000.0,-0.28814864592591877,0.8327873385361095,-0.2636629741208879,0,BitcoinPlus
